occurred_at,severity,weather,period,latitude,longitude,description,address
2022-08-26 07:00:00,media,desconocido,dia,4.1408162,-73.6316389,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 33 CON CALLE 25
2022-04-09 14:50:00,media,desconocido,dia,4.1458746,-73.6277308,Siniestro real Secretaria Movilidad (CAMIONETA - MOTO),CALLE 27 CON CARRERA 24
2022-08-31 13:37:00,media,desconocido,dia,4.081588,-73.6715268,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 55 CON CARRERA 45
2022-09-08 23:36:00,media,desconocido,noche,4.1165637,-73.5890845,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 20 SUR CON CARRERA 15A ESTE
2022-09-11 18:18:00,media,desconocido,noche,4.1245816,-73.6218408,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 24 CON CALLE 5
2022-09-10 19:19:00,media,desconocido,noche,4.2623203,-73.5567876,Siniestro real Secretaria Movilidad (TAXI - MOTO),CALLE 15 CON CARRERA 1
2022-09-06 13:45:00,media,desconocido,dia,4.0796163,-73.6693834,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 43 CON CALLE 60 SUR PORFIA
2022-09-03 17:20:00,baja,desconocido,dia,4.1298447,-73.638292,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),AVENIDA 40 CON CALLE 11
2022-08-31 20:15:00,media,desconocido,noche,4.1300961,-73.6401397,Siniestro real Secretaria Movilidad (CAMIONETA - MOTO),CALLE 11 SUR  CON CARRERA 40
2022-09-01 14:34:00,media,desconocido,dia,4.1403462,-73.6169769,Siniestro real Secretaria Movilidad (CAMIONETA - PEATON),CARRERA 15C CON CALLE 25
2022-09-05 14:47:00,media,desconocido,dia,4.1402929,-73.6161414,Siniestro real Secretaria Movilidad (CAMIONETA - MOTO),CARRERA 15 CON CALLE 25 OLIMPICO
2022-09-03 10:35:00,media,desconocido,dia,4.1216479,-73.6319885,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 34 CON CALLE 5B LA VEGA
2022-09-05 05:40:00,media,desconocido,noche,4.0911003,-73.6658289,Siniestro real Secretaria Movilidad (CAMIONETA - CAMIONETRA),CALLE 43 SUR CON CARRERA 39
2022-09-06 10:32:00,media,desconocido,dia,4.1355501,-73.6373374,Siniestro real Secretaria Movilidad (BUS - AUTOMOVIL),CARRERA 38 ESTE CON CALLE 19 SUR
2022-09-06 22:19:00,alta,desconocido,noche,4.1090591,-73.6546729,Siniestro real Secretaria Movilidad (BICICLETA - MOTO),CARRERA 48 SUR CON CALLE 19 CATUMARE
2022-09-16 05:27:00,baja,desconocido,noche,4.1055311,-73.651611,Siniestro real Secretaria Movilidad (AUTOMOVIL - CAMIONETA),CARRERA 44 CON CALLE 21
2022-09-11 07:40:00,media,desconocido,dia,4.2593625,-73.5597698,Siniestro real Secretaria Movilidad (AUTOMOVIL - BICICLETA),CARRERA 1 CON CALLE 10 ANILLO VIAL
2022-09-10 17:15:00,media,desconocido,dia,4.1237259,-73.6299132,Siniestro real Secretaria Movilidad (CAMIONETA - MOTO),CALLE 7 CON CARRERA 32 BARRIO LA VEGA
2022-09-16 06:48:00,media,desconocido,dia,4.1456624,-73.6354014,Siniestro real Secretaria Movilidad,CARRERA 33 CON AVENIDA 40
2022-09-17 13:15:00,media,desconocido,dia,4.1286604,-73.589922,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CALLE 22 SUR CON CARRERA 14 ESTE
2022-09-08 13:45:00,media,desconocido,dia,4.076957,-73.6705285,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CALLE 67 CON CARRERA 44 PANORAMA
2022-09-12 21:37:00,media,desconocido,noche,4.158659,-73.6418903,Siniestro real Secretaria Movilidad (MOTO - CAMPERO),CALLE 44 CON CARRERA 34
2022-09-18 15:03:00,media,desconocido,dia,4.1437304,-73.5868053,Siniestro real Secretaria Movilidad (MOTO - TAXI),CALLE 41 CON CARRERA 16 ESTE
2022-09-17 07:00:00,media,desconocido,dia,4.1570009,-73.6522288,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 44 CON CARRERA 47
2022-09-16 15:45:00,media,desconocido,dia,4.1411321,-73.612767,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 26 CON CARRERA 12
2022-09-14 13:55:00,media,desconocido,dia,4.1353281,-73.627535,Siniestro real Secretaria Movilidad (TAXI - MOTO),CARRERA 33 CON CALLE 19
2022-09-19 20:58:00,media,desconocido,noche,4.1409604,-73.63498,Siniestro real Secretaria Movilidad (MOTO - PEATON),AVENIDA 40 CON CALLE 26C
2022-09-25 02:42:00,media,desconocido,noche,4.0777434,-73.6694122,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 43 CON CALLE 65
2022-09-21 02:14:00,media,desconocido,noche,4.1246809,-73.6250965,Siniestro real Secretaria Movilidad (TAXI - MOTO),CARRERA 26 CON CALLE 6A
2022-09-19 17:56:00,media,desconocido,dia,4.1111521,-73.631104,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 5 CON CARRERA 35
2022-09-18 02:25:00,media,desconocido,noche,4.1039097,-73.6463447,Siniestro real Secretaria Movilidad (MOTO - TAXI),CALLE 21 CON CARRERA 38 ESTE
2022-09-25 13:30:00,baja,desconocido,dia,4.1405629,-73.6344937,Siniestro real Secretaria Movilidad (AUTOMOVIL - CAMIONETA),AVENIDA 40 CON CARRERA 35A 
2022-09-21 08:30:00,media,desconocido,dia,4.150549,-73.6319527,Siniestro real Secretaria Movilidad (TAXI),CALLE 37 CON CARRERA 26 SAN ISIDRIO
2022-09-20 20:05:00,media,desconocido,noche,4.099805,-73.6475796,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CARRERA 38 CON CALLE27
2022-09-20 14:10:00,media,desconocido,dia,4.1589132,-73.6484607,Siniestro real Secretaria Movilidad (BICICLETA - MOTO),CARRERA 41 CON CALLE 44
2022-09-25 15:19:00,media,desconocido,dia,4.149329,-73.6208,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CARRERA 19D CON CALLE 36 JORDAN
2022-09-25 04:40:00,media,desconocido,noche,4.0977366,-73.6406144,Siniestro real Secretaria Movilidad (MOTO - MOTO),SUBNIVEL ALKOSTO CALLE 31 CON CARRERA 33
2022-09-22 21:15:00,alta,desconocido,noche,4.1291799,-73.5675755,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 21 SUR CON CARRERA 40 ESTE
2022-09-23 12:00:00,media,desconocido,dia,4.1233746,-73.6429173,Siniestro real Secretaria Movilidad (CAMION - MOTO - CAMIOMETA - MOTO),CARRERA 48 CON CALLE 4 SUR 
2022-09-25 23:28:00,media,desconocido,noche,4.1411201,-73.6318889,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CARRERA 33 CON CALLE 26
2022-09-28 18:30:00,media,desconocido,noche,4.1338063,-73.5859408,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 31 CON CARRERA 19
2022-09-29 11:02:00,media,desconocido,dia,4.1425175,-73.6329531,Siniestro real Secretaria Movilidad (MOTO - CAMION),CARRERA 33 CON CALLE 26B
2022-09-18 01:41:00,media,desconocido,noche,4.2623203,-73.5567876,Siniestro real Secretaria Movilidad (TAXI - CAMIONETA),CARRERA 1 CON CALLE 15 FRENTE TERMINAL
2022-09-30 09:30:00,media,desconocido,dia,4.1353378,-73.60752,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CALLE 17 CON CARRERA 6
2022-09-21 20:40:00,media,desconocido,noche,4.1357211,-73.5727962,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 35 CON CARRERA 31 ESTE
2022-09-23 06:30:00,media,desconocido,dia,4.1411201,-73.6318889,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 33 CON CALLE 26
2022-10-03 06:40:00,media,desconocido,dia,4.1296268,-73.6185092,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 6 CON CARRERA 19
2022-10-07 22:00:00,media,desconocido,noche,4.1326053,-73.6130529,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CARRERA 12 CON CALLE 11
2022-10-04 10:30:00,media,desconocido,dia,4.1345882,-73.6304849,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 20 CON CARRERA 36 SAN BENITO
2022-10-05 08:34:00,alta,desconocido,dia,4.1467185,-73.6125124,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 35 CON CARRERA 13
2022-10-10 04:55:00,media,desconocido,noche,4.1161982,-73.6484181,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 48 CON CALLE 11 Y 12
2022-10-11 22:16:00,media,desconocido,noche,4.1500044,-73.6328746,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CALLE 36 CON CARRERA 27
2022-10-14 09:49:00,media,desconocido,dia,4.1503338,-73.6404011,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CALLE 38 CON CARRERA 34 CENTRO
2022-10-18 20:15:00,alta,desconocido,noche,4.0842061,-73.6693026,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 43 CON CALLE 50A PORFIA
2022-10-13 10:52:00,media,desconocido,dia,4.147363,-73.62942,Siniestro real Secretaria Movilidad (CAMIONETA - CAMIONETA),CARRERA 25 CON CALLE 31 PORVENIR
2022-10-17 14:22:00,media,desconocido,dia,4.1429297,-73.6400041,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CARRERA 40 CON CALLE 33
2022-10-17 20:10:00,media,desconocido,noche,4.1425555,-73.6428827,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 44 CON CALLE 33A SUR
2022-10-23 10:50:00,media,desconocido,dia,4.2635251,-73.4843814,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CARRERA 17 ESTE CON CALLE 21 SUR
2022-08-31 21:19:00,media,desconocido,noche,4.156982,-73.6523395,Siniestro real Secretaria Movilidad (TAXI - MOTO),CARRERA 48 CON CALLE 44 SUR
2022-09-16 06:49:00,media,desconocido,dia,4.1456624,-73.6354014,Siniestro real Secretaria Movilidad,CARRERA 33 CON AVENIDA 40
2022-09-30 09:11:00,media,desconocido,dia,4.1583155,-73.6492888,Siniestro real Secretaria Movilidad (CAMIONETA - MOTO),CALLE 44 CON CARRERA 42
2022-10-22 13:10:00,media,desconocido,dia,4.1442838,-73.6151742,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CALLE 31 CON CARRERA 14A 
2022-10-22 14:15:00,media,desconocido,dia,4.1406057,-73.6251436,Siniestro real Secretaria Movilidad (MOTO - BUSETA),CALLE 24 CON CARRERA 23
2022-10-22 00:32:00,media,desconocido,noche,4.138021,-73.6120243,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CALLE 21 SUR CON CARRERA 11 ESTE GAVIOTAS
2022-10-23 13:10:00,alta,desconocido,dia,4.2623203,-73.5567876,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 1 CON CALLE 15
2022-10-16 19:07:00,media,desconocido,noche,4.147806,-73.6192101,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 35 CON CARRERA 19
2022-10-27 23:58:00,media,desconocido,noche,4.1233746,-73.6429173,Siniestro real Secretaria Movilidad (CAMIONETA - MOTO),CARRERA 48 CON CALLE 4 SUR 
2022-10-27 18:10:00,media,desconocido,noche,4.1294515,-73.6227678,Siniestro real Secretaria Movilidad (MOTO - BICICLETA),CARRERA 22 CON CALLE 8B 
2022-10-30 10:20:00,alta,desconocido,dia,4.1523534,-73.6313689,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 37C CON CARRERA 26
2022-11-01 18:30:00,media,desconocido,noche,4.0792465,-73.669387,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 43 CON CALLE 61 SUR PORFIA
2022-11-06 20:08:00,media,desconocido,noche,4.1284932,-73.6141179,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CALLE 4 CON CARRERA 14
2022-11-01 05:18:00,media,desconocido,noche,4.1338307,-73.6263304,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 22 CON CALLE 17 SEPTIMA BRIGADA
2022-10-31 06:53:00,media,desconocido,dia,4.1519186,-73.6182293,Siniestro real Secretaria Movilidad (MOTO - BICICLETA),CALLE 39BCON CARRERA 19 GLORIETA VANGUARDIA
2022-10-09 14:19:00,media,desconocido,dia,4.1394215,-73.6329992,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CALLE 25 CON CARRERA 35
2022-10-10 15:30:00,media,desconocido,dia,4.1525475,-73.6354719,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 30 CON CALLE 38
2022-11-02 10:26:00,alta,desconocido,dia,4.1016319,-73.6582435,Siniestro real Secretaria Movilidad (CAMIONETA VOLCAMIENTO),CARRERA 48 SUR CON CALLE 29
2022-09-28 06:19:00,media,desconocido,dia,4.1176415,-73.5860799,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CALLE 20 SUR CON CARRERA 18A ESTE
2022-11-06 06:50:00,media,desconocido,dia,4.1302588,-73.6378277,Siniestro real Secretaria Movilidad (MOTO - MURO),CARRERA 48 CON CALLE 11A 
2022-11-07 10:37:00,media,desconocido,dia,4.1156674,-73.6095288,Siniestro real Secretaria Movilidad (MOTO - CAMION),CARRERA 22 CON CALLE 9 SUR
2022-11-06 15:40:00,media,desconocido,dia,4.1591537,-73.6441832,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 44 CON CARRERA 35C
2022-11-09 09:30:00,media,desconocido,dia,4.1594465,-73.6391054,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 30 CON CALLE 46 LA GRAMA
2022-11-10 18:15:00,media,desconocido,noche,4.1226323,-73.6305378,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CALLE 6 CON CARRERA 32B LA VEGA
2022-11-12 12:20:00,media,desconocido,dia,4.1469099,-73.6127904,Siniestro real Secretaria Movilidad (CAMIONETA - MOTO),CARRERA 12 CON CALLE 35A 
2022-11-12 06:10:00,media,desconocido,dia,4.1069147,-73.6552709,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 48 CON CALLE 22 SUR
2022-11-18 01:30:00,media,desconocido,noche,4.1361748,-73.6317081,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 36 CON CALLE 22
2022-11-07 14:30:00,media,desconocido,dia,4.140709,-73.616102,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 15 ESTE CON CALLE 25A
2022-11-10 10:44:00,media,desconocido,dia,4.118142,-73.5652868,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CALLE 11A CON CARRERA 40
2022-11-12 20:15:00,media,desconocido,noche,4.2685849,-73.4824431,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 15 CON CARRERA 14
2022-11-14 07:29:00,media,desconocido,dia,4.1400451,-73.6382374,Siniestro real Secretaria Movilidad (TAXI - MOTO),CALLE 26C CON CARRERA 39
2022-11-15 14:20:00,media,desconocido,dia,4.1536535,-73.6169104,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 18 ESTE CON CALLE 42A
2022-11-18 07:45:00,media,desconocido,dia,4.1429051,-73.6160699,Siniestro real Secretaria Movilidad (MOTO - BICICLETA),CARRERA 15 CON CALLE 28A
2022-11-19 06:56:00,media,desconocido,dia,4.1090591,-73.6546729,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 48 CON CALLE 19 SUR
2022-11-21 12:19:00,alta,desconocido,dia,4.1205777,-73.5956895,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 9 CON CARRERA 12
2022-11-30 10:00:00,media,desconocido,dia,4.1511536,-73.6178358,Siniestro real Secretaria Movilidad (MOTO - MICROBUS),CALLE 39 CON CARRERA 18
2022-11-30 21:19:00,media,desconocido,noche,4.1371153,-73.6265415,Siniestro real Secretaria Movilidad (MOTO - MOTO),TRANSVERSAL 23 CON DIAGONAL 19 
2022-11-23 02:21:00,media,desconocido,noche,4.1498368,-73.6183484,Siniestro real Secretaria Movilidad (MOTO - VEHICULO FUGA),CARRERA 18 CON CALLE 37A
2022-11-24 09:00:00,media,desconocido,dia,4.152821,-73.638527,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 40 CON CARRERA 32 CENTRO
2022-11-15 20:39:00,media,desconocido,noche,4.151778,-73.636915,Siniestro real Secretaria Movilidad (TAXI - MOTO),CARRERA 31 CON CALLE 38
2022-11-25 21:00:00,media,desconocido,noche,4.1591537,-73.6441832,Siniestro real Secretaria Movilidad (TAXI - MOTO),CALLE 44 CON CARRERA 35C
2022-12-09 09:00:00,media,desconocido,dia,4.1466617,-73.6147444,Siniestro real Secretaria Movilidad (BUSETA - MOTO),CALLE 35 CON CARRERA 14 ESTE
2022-12-08 11:11:00,media,desconocido,dia,4.1137959,-73.5836309,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 19 CON CALLE 25
2022-12-03 17:18:00,alta,desconocido,dia,4.1140649,-73.6175711,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 6 CON CARRERA 35 LA FONTANA
2022-12-04 10:45:00,media,desconocido,dia,4.1054519,-73.6565765,Siniestro real Secretaria Movilidad (BICICLETA - MICROBUS),CARRERA 48 CON CALLE 24 SUR
2022-12-04 02:27:00,alta,desconocido,noche,4.1488311,-73.6398432,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 37 CON CARRERA 35 ESTE
2022-12-02 21:48:00,media,desconocido,noche,4.1425481,-73.6201863,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CARRERA 18A CON CALLE 25D
2022-11-30 07:40:00,media,desconocido,dia,4.1037499,-73.6231755,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 15 CON CARRERA 33-34
2022-11-30 15:41:00,media,desconocido,dia,4.1449048,-73.6347239,Siniestro real Secretaria Movilidad (BUSETA - PEATON),CARRERA 33 CON CALLE 32
2022-11-15 22:55:00,media,desconocido,noche,4.1332286,-73.6271969,Siniestro real Secretaria Movilidad (MOTO),CARRERA 33 CON CALLE 16
2022-10-10 18:29:00,media,desconocido,noche,4.0906022,-73.6643809,Siniestro real Secretaria Movilidad (AUTOMOVIL - MICROBUS),CALLE 44 CON CARRERA 37
2022-11-21 14:31:00,media,desconocido,dia,4.1604923,-73.6393181,Siniestro real Secretaria Movilidad (CAMIONETA - MOTO),CARRERA 30 CON CALLE 47 CAUDAL
2022-11-16 12:15:00,media,desconocido,dia,4.1219899,-73.6448994,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CARRERA 48 CON CALLE 1 
2022-12-10 00:45:00,alta,desconocido,noche,4.137375,-73.5881786,Siniestro real Secretaria Movilidad (MOTO - BICICLETA),CALLE 35 CON CARRERA 16 BARRIO SANTA HELENA
2022-12-11 11:17:00,media,desconocido,dia,4.1219899,-73.6448994,Siniestro real Secretaria Movilidad (TAXI - MOTO),CARRERA 48 CON CALLE 1 CON KM 1
2022-12-12 15:50:00,media,desconocido,dia,4.1460924,-73.6327551,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 29 CON CALLE 32
2022-12-14 18:20:00,media,desconocido,noche,4.1466617,-73.6147444,Siniestro real Secretaria Movilidad (BUS - MOTO),CALLE 35 CON CARRERA 14 ESTE
2022-12-16 19:24:00,media,desconocido,noche,4.1498368,-73.6183484,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CALLE 37A CON CARRERA 18
2022-12-17 22:45:00,media,desconocido,noche,4.1137959,-73.5836309,Siniestro real Secretaria Movilidad (CAMIONETA - AUTOMOVIL),CARRERA 19 CON CALLE 25
2022-12-17 00:20:00,media,desconocido,noche,4.1208687,-73.6336293,Siniestro real Secretaria Movilidad (MOTO),CARRERA 36 CON CALLE 6 SUR
2022-10-12 17:57:00,media,desconocido,dia,4.2623203,-73.5567876,Siniestro real Secretaria Movilidad (CAMION - MOTO),CALLE 15 CON CARRERA 1
2022-12-25 16:54:00,media,desconocido,dia,4.1488227,-73.6416036,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CALLE 39 B CON CARRERA 37 BIS
2022-12-19 15:10:00,alta,desconocido,dia,4.1379989,-73.5882043,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 16 CON CALLE 35B 
2022-12-25 15:55:00,media,desconocido,dia,4.147806,-73.6192101,Siniestro real Secretaria Movilidad (MOTO - VEHICULO FUGA),CALLE 35 CON CARRERA 19
2022-12-21 21:14:00,media,desconocido,noche,4.1189257,-73.5903589,Siniestro real Secretaria Movilidad (MOTO - POSTE),CALLE 15 CON CARRERA 15 ESTERO
2022-12-25 01:20:00,media,desconocido,noche,4.1306076,-73.6401588,Siniestro real Secretaria Movilidad (AUTOMOVIL - PEATON),CARRERA 40 CON CALLE 11 SUR
2022-11-13 06:28:00,media,desconocido,dia,4.1448229,-73.6387412,Siniestro real Secretaria Movilidad (CAMIONETA - AUTOMOVIL),CARRERA 38 CON CALLE 33B
2022-12-01 06:51:00,media,desconocido,dia,4.1471055,-73.6163191,Siniestro real Secretaria Movilidad (BICICLETA),CARRERA 16A CON CALLE 35 CEIBA
2022-12-04 04:44:00,media,desconocido,noche,4.1402492,-73.615455,Siniestro real Secretaria Movilidad (MOTO - TAXI),CALLE 25 CON CARRERA 14
2022-08-23 09:12:00,media,desconocido,dia,4.1116102,-73.6532388,Siniestro real Secretaria Movilidad (MOTO - MOTO - MOTO - TAXI),CALLE 17 CON CARRERA 48
2022-10-14 11:09:00,media,desconocido,dia,4.1108932,-73.6321386,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CARRERA 35A CON CALLE 5 SUR
2022-09-13 15:21:00,media,desconocido,dia,4.2648235,-73.485202,Siniestro real Secretaria Movilidad (BUSETA - CAMIONETA),CALLE 19 CON CARRERA 18 LA FLORENCIA
2022-12-25 11:30:00,media,desconocido,dia,4.1203851,-73.633882,Siniestro real Secretaria Movilidad (AUTOMOVIL - PEATON),CARRERA 36 CON CALLE 5A
2022-12-28 18:38:00,media,desconocido,noche,4.1161982,-73.6484181,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 48 CON CALLE 11
2022-12-31 18:54:00,media,desconocido,noche,4.1347512,-73.6081764,Siniestro real Secretaria Movilidad (TAXI - MOTO),CARRERA 7 CON CALLE 16A
2022-12-31 02:40:00,media,desconocido,noche,4.1416383,-73.6237134,Siniestro real Secretaria Movilidad (CAMPERO - MOTO),CARRERA 21 CON CALLE 25 
2022-09-21 16:10:00,media,desconocido,dia,4.1041709,-73.6568307,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 48 CON CALLE 25 SUR
2022-12-15 09:23:00,media,desconocido,dia,4.1204793,-73.6272424,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CALLE 4 CON CARRERA 30A
2022-12-12 18:46:00,media,desconocido,noche,4.1059368,-73.6481145,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 40 CON CALLE 19 SUR
2022-05-29 07:25:00,media,desconocido,dia,4.1306076,-73.6401588,Siniestro real Secretaria Movilidad (MOTO - TAXI),CARRERA 40 CON CALLE 11
2022-06-29 11:25:00,media,desconocido,dia,4.0989515,-73.6387181,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 29 CON CALLE 31
2023-01-06 15:33:00,media,desconocido,dia,4.15821,-73.6402806,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CALLE 44 CON CARRERA 32 BARRIO EL TRIUNFO
2023-01-07 22:15:00,media,desconocido,noche,4.2623203,-73.5567876,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CARRERA 1 CON CALLE 15
2023-01-04 14:14:00,media,desconocido,dia,4.1419608,-73.6183258,Siniestro real Secretaria Movilidad (AUTOMOVIL - PEATON),CALLE 25D CON CARRERA 17 BARRIO DOS MIL
2023-01-01 20:30:00,media,desconocido,noche,4.1137959,-73.5836309,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 19 CON CALLE 25
2023-01-03 03:19:00,media,desconocido,noche,4.1233746,-73.6429173,Siniestro real Secretaria Movilidad (CAMIONETA),CARRERA 48 CON CALLE 4 SUR LEON TRECE
2023-01-01 20:35:00,media,desconocido,noche,4.0525547,-73.7426576,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 8 CON CARRERA 17
2023-01-01 11:05:00,media,desconocido,dia,4.1501262,-73.6196548,Siniestro real Secretaria Movilidad (MOTO - TAXI),CALLE 37A CON CARRERA 19A
2023-01-10 20:15:00,media,desconocido,noche,4.1574589,-73.6504429,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CALLE 44 CON CARRERA 45
2023-01-11 12:30:00,media,desconocido,dia,4.133393,-73.618902,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 12A CON CARRERA 17
2023-01-06 23:50:00,media,desconocido,noche,4.1160081,-73.6099726,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CARRERA 22 CON CALLE 8
2023-01-09 11:19:00,media,desconocido,dia,4.2648235,-73.485202,Siniestro real Secretaria Movilidad (CAMPERO - MOTO),CALLE 19 CON CARRERA 18
2023-01-15 11:40:00,media,desconocido,dia,4.1482824,-73.637911,Siniestro real Secretaria Movilidad (MOTO - TAXI),CALLE 35 CON CARRERA 34 ESTE
2023-01-10 20:15:00,media,desconocido,noche,4.1574589,-73.6504429,Siniestro real Secretaria Movilidad (CAMION - MOTO),CALLE 44 CON CARRERA 45 
2023-01-11 12:30:00,alta,desconocido,dia,4.132966,-73.618983,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 12 A CON CARRERA 17
2023-01-15 03:40:00,media,desconocido,noche,4.1148509,-73.5842027,Siniestro real Secretaria Movilidad (MOTO CONTRA ADEN),CALLE 23 CON CARRERA 19
2023-01-12 10:39:00,media,desconocido,dia,4.138461,-73.638399,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 26 CON CARRERA 40
2023-01-12 11:53:00,alta,desconocido,dia,4.0822709,-73.6693436,Siniestro real Secretaria Movilidad (CAMION - PEATON),CARRERA 43 CON CALLE 54 SUR
2023-01-19 20:40:00,alta,desconocido,noche,4.137375,-73.5881786,Siniestro real Secretaria Movilidad (MOTO - TAXI),CALLE 35 CON CARRERA 16 ESTE
2023-01-16 16:03:00,media,desconocido,dia,4.1452883,-73.6350274,Siniestro real Secretaria Movilidad (CAMPERO - PEATON),CARRERA 33 CON CALLE 33
2023-01-18 18:30:00,media,desconocido,noche,4.1016319,-73.6582435,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 48 CON CALLE 29 SUR MONTECARLOS
2023-01-22 16:00:00,media,desconocido,dia,4.1291799,-73.5675755,Siniestro real Secretaria Movilidad (TAXI - MOTO),CALLE 21 CON CARRERA 40
2023-01-20 20:00:00,media,desconocido,noche,4.1452883,-73.6350274,Siniestro real Secretaria Movilidad (BICICLETA - AUTOMOVIL),CARRERA 33 CON CALLE 33
2023-01-23 06:10:00,media,desconocido,dia,4.2623203,-73.5567876,Siniestro real Secretaria Movilidad (MOTO - BICICLETA),CARRERA 1 CON CALLE 15
2023-01-23 21:40:00,media,desconocido,noche,4.1172089,-73.5953508,Siniestro real Secretaria Movilidad (AUTOMOVIL - PEATON),CALLE 18 SUR CON CARRERA 13
2023-01-20 19:06:00,media,desconocido,noche,4.131266,-73.611815,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CARRERA 10B CON CALLE 8 ESTERO
